size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,Family_Label,label
434176,4,4,2,107520,8192,233472,430080,6.422029872,3.807231762,7.861928745,0,1,0,68,4,68,17,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4474,5.085829236,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.502359335,0,Trojan,1
433664,6,6,2.584962501,72021.33333,1024,361472,432128,4.51250043,0.266052149,7.988139632,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4630,5.051187905,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.454445589,0,Trojan,1
185632,8,8,3,21760,512,86528,174080,3.764432221,0.061162852,6.466856831,0,1,0,112,5,112,22.4,0,6,0,0,0,0,0,2,0,64,256,0,0,0,1784,8.894058296,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,6.466856831,0,Benign,0
263384,6,6,2.584962501,40277.33333,512,172544,241664,4.69850717,2.406504285,6.508411424,0,1,0,95,3,95,31.66666667,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2142,7.695611578,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,6.508411424,0,Benign,0
24112,3,3,1.584962501,2560,512,4096,7680,3.235331769,0.081539412,5.398292505,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,64,256,0,0,0,318,20.31132075,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,5.398292505,0,Benign,0
348160,4,4,2,86016,4096,200704,344064,5.928697518,0.641795022,7.994341453,0,1,0,8,3,8,2.666666667,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3589,4.650877682,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,7.994341453,0,Trojan,1
430080,4,4,2,106496,8192,229376,425984,6.470956662,3.927427269,7.862602053,0,1,0,74,5,74,14.8,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4408,5.068284936,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.49794359,0,Trojan,1
417792,4,4,2,103424,8192,208896,413696,6.722629605,3.806736349,7.770532258,0,1,0,60,2,60,30,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4335,5.044059977,1,0,0,1,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.770532258,0,Spyware,1
20634,3,3,1.584962501,1536,0,4096,4608,3.265756561,0,7.428432985,1,1,2,8,3,8,2.666666667,0,3,0,0,1,0,0,2,0,0,0,0,0,0,350,12.02,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.428432985,0,Benign,0
39424,4,4,2,9600,3072,23552,38400,5.136890314,4.415599964,5.832995135,0,1,0,58,6,58,9.666666667,0,1,0,0,0,0,0,2,0,64,256,0,0,0,193,8.67357513,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,4.415599964,0,Trojan,1
378880,4,4,2,94464,1536,369152,377856,4.564469925,0.062624448,7.914217513,0,1,0,39,4,36,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4337,4.779571132,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.374924808,0,Spyware,1
1060904,8,8,3,131264,512,718848,1050112,4.18972506,0.020393135,6.413830507,0,1,0,167,3,167,55.66666667,0,8,0,0,1,0,0,2,0,64,256,0,0,0,5387,12.68479673,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,1,0,1,0,6.413830507,0,Benign,0
479272,6,6,2.584962501,78080,512,369152,468480,4.460527029,0.020393135,6.57904858,0,1,0,118,6,118,19.66666667,0,5,1,0,0,0,0,2,0,64,256,0,0,0,2683,10.89414834,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,6.57904858,0,Benign,0
930304,9,9,3.169925001,103253.3333,0,690688,929280,2.919170873,0,6.14231115,1,1,0,222,6,219,37,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4137,17.3995649,1,0,0,0,0,1,1,1,1,0,1,1,3,0,0,1,0,1,0,6.14231115,0,Benign,0
34352,6,6,2.584962501,4181.333333,512,13824,25088,3.369133563,0.6069605,5.974513799,0,1,0,114,14,114,8.142857143,0,2,0,0,0,0,0,2,0,64,256,0,0,0,509,12.57367387,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,5.974513799,0,Benign,0
66976,7,7,2.807354922,7606.857143,4096,20480,53248,1.621234102,0.015920183,5.44329179,0,1,0,81,15,81,5.4,0,4,0,0,0,0,0,2,0,64,256,0,0,0,542,12.50922509,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,5.44329179,0,Benign,0
434176,4,4,2,107520,8192,364544,430080,5.944384011,3.778124313,7.73179448,0,1,0,59,4,59,14.75,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4351,5.240864169,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.144965193,0,Spyware,1
137216,6,6,2.584962501,22698.66667,512,104960,136192,5.21930629,1.797559715,7.17584043,0,1,0,4,2,4,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3653,8.71201752,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.863880617,0,Trojan,1
110688,5,5,2.321928095,21708.8,512,101376,108544,4.292177864,1.554598851,7.123961765,0,1,0,7,2,7,3.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1143,6.119860017,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5.1307001,0,Ransomware,1
6656,3,3,1.584962501,2048,0,5632,6144,3.616375227,0,7.551396319,1,1,2,10,5,10,2,0,3,0,0,1,0,0,2,0,0,0,0,0,0,128,6.65625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.551396319,0,Benign,0
66944,3,3,1.584962501,20138.66667,512,57856,60416,3.374254428,0.081539412,6.321467799,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,64,256,0,0,0,864,10.46180556,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.321467799,0,Benign,0
367616,4,4,2,91648,1536,354304,366592,3.788302235,0.082192234,7.944140518,0,1,0,39,4,37,9.75,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4111,4.819022136,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,3.193088694,0,Ransomware,1
1287032,6,6,2.584962501,212821.3333,2560,603648,1276928,4.930681013,2.150138003,5.917644052,0,1,0,322,9,322,35.77777778,1,7,0,0,0,0,0,2,0,64,256,0,0,0,2694,18.18856719,1,1,0,0,0,1,1,1,0,0,0,1,12,0,1,0,0,1,0,5.917644052,0,Benign,0
371808,6,6,2.584962501,61610.66667,1024,346624,369664,3.863145186,0.160328726,6.573485403,0,1,0,413,5,413,82.6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2529,7.399762752,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,6.573485403,0,Trojan,1
433664,6,6,2.584962501,72021.33333,1024,361472,432128,4.516302622,0.268189573,7.989350955,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4588,5.06146469,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.462995284,0,Trojan,1
421888,4,4,2,104448,8192,217088,417792,6.964019969,6.122452732,7.906739203,0,1,0,57,4,57,14.25,0,3,0,0,0,0,0,2,0,0,0,0,0,0,4349,5.200965739,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.141797007,0,Ransomware,1
430080,4,4,2,106496,12288,360448,425984,5.093307415,0.709188978,7.904315726,0,1,0,59,3,59,19.66666667,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4431,5.213721508,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.136537722,0,Trojan,1
131584,5,5,2.321928095,26112,1536,83968,130560,4.569849771,0.711526321,6.442349265,0,1,0,181,7,181,25.85714286,0,4,1,0,0,0,0,2,0,64,256,0,0,0,1267,12.56432518,1,0,0,0,0,1,1,0,0,0,1,1,7,0,1,0,0,1,0,6.175502053,0,Benign,0
313384,6,6,2.584962501,51882.66667,1024,282624,311296,4.045463735,0.160328726,7.567193755,0,1,0,583,4,583,145.75,1,5,0,0,0,0,0,2,0,0,0,0,0,0,3231,7.4181368,1,1,0,0,0,1,1,1,1,0,0,1,6,0,0,0,0,1,0,7.567193755,0,Spyware,1
131168,9,9,3.169925001,14336,1024,108032,129024,2.565436027,0.160328726,7.080751246,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,978,9.511247444,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.080751246,0,Trojan,1
421888,4,4,2,104448,8192,360448,417792,4.803454365,0.708579028,7.904389162,0,1,0,62,4,62,15.5,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4339,5.211339018,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.129854085,0,Ransomware,1
45056,7,7,2.807354922,5851.428571,4096,12288,40960,1.954777442,0.015920183,5.214443094,0,1,0,111,7,111,15.85714286,0,2,0,0,0,0,0,2,0,64,256,0,0,0,282,18.85815603,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.214443094,0,Benign,0
9699328,9,9,3.169925001,1077589.333,0,5840896,9698304,3.702905276,0,6.999106979,1,1,0,1883,11,1883,171.1818182,0,6,0,0,1,0,0,2,0,0,0,0,0,0,30329,19.41794982,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0,1,0,1,0,6.205357324,0,Benign,0
413696,4,4,2,102400,12288,339968,409600,6.069548254,4.973998824,7.976135403,0,1,0,41,4,41,10.25,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4279,4.827763496,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,6.334075251,0,Trojan,1
454656,4,4,2,112640,8192,221184,450560,6.557149518,4.553865092,7.982090598,0,1,0,72,3,72,24,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4569,5.408185599,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.244979314,0,Trojan,1
345088,4,4,2,86016,1536,332288,344064,4.133723049,0.082192234,7.920210135,0,1,0,39,4,38,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3832,4.803496868,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,4.491029926,0,Trojan,1
712704,4,4,2,177152,12288,450560,708608,6.094208934,4.681010437,7.270070006,0,1,0,91,2,91,45.5,0,6,0,0,1,0,0,2,0,0,0,0,0,0,8251,11.84656405,1,0,0,1,0,1,1,1,1,0,0,1,4,0,0,0,0,1,0,7.270070006,0,Spyware,1
214016,3,3,1.584962501,70997.33333,6656,167936,212992,6.708426318,5.479000193,7.844496309,0,1,1,255,4,255,63.75,0,3,1,0,0,0,0,2,0,0,0,0,0,0,2147,6.085235212,1,0,0,0,0,1,1,0,0,0,0,1,14,0,0,0,0,1,0,6.801782451,0,Trojan,1
50072,12,12,3.584962501,2944,0,14848,35328,2.336588571,0,6.036065574,1,1,0,88,10,88,8.8,0,1,0,0,0,0,0,2,0,64,256,0,0,0,580,16.04137931,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.036065574,0,Benign,0
434176,4,4,2,107520,8192,364544,430080,5.609070852,3.900268412,7.736191215,0,1,0,69,5,69,13.8,0,4,1,0,0,0,0,2,0,0,0,0,0,0,4327,5.25213774,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.232240959,0,Trojan,1
373760,4,4,2,93184,1024,364544,372736,5.289047499,2.66659444,7.987996843,0,1,0,39,4,39,9.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4199,4.653250774,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.349451104,0,Trojan,1
417792,4,4,2,103424,8192,208896,413696,6.72331962,3.806736349,7.769624175,0,1,0,60,2,60,30,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4249,5.049188044,1,0,0,0,0,1,1,0,0,0,1,1,3,1,0,0,0,1,0,7.769624175,0,Spyware,1
372320,7,7,2.807354922,52882.28571,1024,346112,370176,3.332511316,0.160328726,6.577714529,0,1,0,413,5,413,82.6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2532,7.394549763,1,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1,0,6.577714529,0,Trojan,1
438272,4,4,2,108544,12288,364544,434176,5.752036869,3.882506595,7.736492871,0,1,0,66,5,66,13.2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4335,5.233910035,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.230053276,0,Trojan,1
4545712,7,7,2.807354922,646363.4286,512,2957312,4524544,4.982261877,1.44613912,6.386481097,0,1,0,276,13,276,21.23076923,1,8,0,0,0,0,0,2,0,64,256,0,0,0,13068,25.82086012,1,1,0,0,0,1,1,1,1,0,0,1,5,0,1,1,0,1,0,6.289061923,0,Benign,0
434176,4,4,2,107520,8192,233472,430080,6.420735188,3.807231762,7.854987044,0,1,0,68,4,68,17,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4244,5.119934025,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.504876904,0,Trojan,1
110688,5,5,2.321928095,21708.8,512,101376,108544,4.292273717,1.554598851,7.123968601,0,1,0,7,2,7,3.5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1144,6.122377622,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5.1307001,0,Trojan,1
131168,9,9,3.169925001,14336,1024,108032,129024,2.565929881,0.160328726,7.083587314,0,1,0,243,4,243,60.75,0,1,0,0,0,0,0,2,0,0,0,0,0,0,973,9.525179856,1,0,0,0,0,0,1,1,0,1,0,1,6,0,0,0,0,1,0,7.083587314,0,Trojan,1
405504,4,4,2,100352,12288,258048,401408,6.409605344,3.45414846,7.921172811,0,1,0,41,2,41,20.5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4315,4.827809965,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.381130863,0,Spyware,1
122880,8,8,3,14848,4096,65536,118784,2.262361063,0.015920183,5.91204368,0,1,0,131,36,131,3.638888889,0,4,0,0,0,0,0,2,0,64,256,0,0,0,827,12.90810157,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,5.91204368,0,Benign,0
4209728,8,8,3,524800,512,2601472,4198400,5.139561618,0.162990075,7.486634763,0,1,0,445,12,445,37.08333333,1,9,0,0,1,0,0,2,0,64,256,0,0,0,22744,21.18985227,1,1,0,1,0,1,1,1,1,1,0,1,5,0,1,1,0,1,0,6.421104949,0,Benign,0
100944,6,6,2.584962501,14933.33333,512,44032,89600,4.107241258,0.114463381,6.555075764,0,1,0,68,1,68,68,0,6,0,0,0,0,0,2,0,64,256,0,0,0,1086,11.01381215,1,1,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,1,0,6.555075764,0,Benign,0
76688,5,5,2.321928095,10854.4,1024,35328,54272,4.72768142,2.951115623,6.352014369,0,1,0,160,11,160,14.54545455,1,5,0,0,0,0,0,2,0,64,256,0,0,0,719,12.62586926,1,1,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,6.352014369,0,Benign,0
442368,5,5,2.321928095,87654.4,4096,376832,438272,4.567431064,0,7.823728544,0,1,0,69,4,69,17.25,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4451,5.079083352,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.421700289,0,Trojan,1
965528,9,9,3.169925001,105073.7778,0,434688,945664,3.097452397,0,6.480016089,1,1,1,0,0,0,0,0,0,6,0,0,0,0,2,0,64,256,0,0,0,4839,19.75511469,1,0,0,1,0,0,1,0,0,0,0,1,4,0,1,0,0,1,0,6.480016089,0,Benign,0
421888,4,4,2,104448,20480,262144,417792,7.208455607,6.615233021,7.874726564,0,1,0,65,5,65,13,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4597,5.060039156,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.648201676,0,Spyware,1
208896,4,4,2,51968,512,138240,207872,5.221169538,0.020393135,7.863399554,0,1,1,254,5,254,50.8,0,3,1,0,0,0,0,2,0,0,0,0,0,0,2282,6.159509202,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,7.863399554,0,Trojan,1
47104,2,2,1,12544,4608,20480,25088,5.263303274,4.854536631,5.672069917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,702,19.38888889,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,Benign,0
47104,2,2,1,12544,4608,20480,25088,5.263303274,4.854536631,5.672069917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,702,19.38888889,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,Benign,0
372400,8,8,3,44928,0,284160,359424,3.286078292,0,6.320179548,1,1,0,190,24,190,7.916666667,0,7,0,0,0,0,0,2,0,64,256,0,0,0,1388,9.589337176,1,0,0,0,0,1,1,1,1,0,1,1,5,0,1,0,0,1,0,6.320179548,0,Benign,0
276344,5,5,2.321928095,52940.8,2048,153088,264704,4.803715546,1.691809488,6.583985668,0,1,0,100,11,100,9.090909091,0,2,0,0,0,0,0,2,0,64,256,0,0,0,2636,10.76024279,1,1,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.583985668,0,Benign,0
458752,4,4,2,113664,24576,167936,454656,6.97128243,6.323108564,7.87233023,0,1,0,81,7,81,11.57142857,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4157,5.173923503,1,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,6.323108564,0,Trojan,1
458752,4,4,2,113664,8192,249856,454656,6.438312556,4.21041446,7.848277052,0,1,0,85,4,85,21.25,0,6,0,0,1,0,0,2,0,0,0,0,0,0,4476,5.130250223,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.480241855,0,Trojan,1
208896,5,5,2.321928095,40960,4096,143360,204800,3.435907181,0,6.643716243,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1018,11.6719057,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.643716243,0,Trojan,1
7277120,11,11,3.459431619,660526.5455,0,5424640,7265792,3.690376809,0,6.730925125,1,1,0,697,18,641,38.72222222,0,17,1,0,1,0,0,2,0,64,256,0,0,0,46943,15.575826,1,1,0,1,0,1,1,1,1,1,0,1,11,1,0,1,0,0,0,5.958870683,0,Benign,0
159744,8,8,3,19840,512,103424,158720,4.547668215,0.020393135,7.991812543,0,1,0,101,4,101,25.25,0,0,1,0,0,0,0,2,0,0,256,0,0,0,1561,6.194746957,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.29882108,0,Trojan,1
458752,4,4,2,113664,8192,249856,454656,6.495557628,4.365003733,7.870469478,0,1,0,95,6,95,15.83333333,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4381,5.180552385,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,1,0,6.528416591,0,Spyware,1
393216,4,4,2,97280,8192,311296,389120,6.774353205,5.962621629,7.922047102,0,1,0,44,3,44,14.66666667,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4223,4.83589865,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.366154655,0,Ransomware,1
7554616,9,9,3.169925001,838144,512,4907520,7543296,4.999361679,0.162990075,6.695442414,0,1,0,384,12,384,32,1,9,0,0,1,0,0,2,0,64,256,0,0,0,33463,20.31004393,1,1,0,1,0,1,1,1,1,1,0,1,5,0,1,1,0,1,0,6.45888508,0,Benign,0
173568,6,6,2.584962501,28757.33333,512,152576,172544,4.007252277,1.671519112,6.148128072,0,1,0,305,11,305,27.72727273,0,7,0,0,0,0,0,2,0,64,256,0,0,0,1635,13.83119266,1,0,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,1,0,6.148128072,0,Benign,0
4823040,8,3,1.061278124,600320,0,2067456,4802560,5.576269614,0,7.999903115,1,1,8,20,18,20,1.111111111,1,3,224,6,0,0,0,2,0,64,0,0,0,0,63010,4.737359149,1,0,0,1,0,0,1,1,0,0,0,1,5,0,0,0,0,1,0,7.999903115,0,Benign,0
458752,4,4,2,113664,8192,245760,454656,6.46799882,4.224082501,7.87305265,0,1,0,86,5,86,17.2,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4418,5.104345858,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.481016527,0,Ransomware,1
421888,4,4,2,104448,8192,360448,417792,4.803045987,0.708004844,7.904980019,0,1,0,62,4,62,15.5,0,4,0,0,0,0,0,2,0,0,0,0,0,0,4286,5.210452636,1,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,6.130244009,0,Trojan,1
504320,4,4,2,125824,1536,494080,503296,4.222558754,0,6.642860807,0,1,0,39,4,34,9.75,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4465,4.92206047,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.197544054,0,Trojan,1
176128,4,4,2,43776,512,163840,175104,5.40407456,2.658626464,7.771146592,0,1,1,103,5,103,20.6,0,2,1,0,0,0,0,2,0,0,0,0,0,0,1678,6.288438617,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,7.771146592,0,Trojan,1
246272,6,6,2.584962501,23893.33333,0,98816,143360,3.706994145,0,6.497884652,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1974,9.182370821,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
32768,6,6,2.584962501,5290.666667,512,24064,31744,3.637417983,1.287200955,5.872435202,0,1,0,82,6,82,13.66666667,0,3,0,0,0,0,0,2,0,64,256,0,0,0,333,11.3033033,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.872435202,0,Benign,0
20098728,6,6,2.584962501,3348394.667,512,19909120,20090368,5.621303775,3.802549155,7.999732836,0,1,0,195,19,195,10.26315789,0,7,0,0,0,0,0,2,0,64,256,0,0,0,234511,4.624375829,1,1,0,1,0,1,1,1,1,0,0,1,4,0,1,1,0,1,0,6.330623419,0,Benign,0
468880,5,5,2.321928095,89292.8,2048,245760,446464,5.566799378,4.330396672,6.353034814,0,1,0,254,19,254,13.36842105,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2695,9.080148423,1,1,0,0,0,1,1,0,0,0,0,1,7,0,1,0,0,1,0,6.248622938,0,Benign,0
417792,4,4,2,103424,8192,208896,413696,6.713197541,3.770000385,7.766468509,0,1,0,58,2,58,29,0,5,0,0,1,0,0,2,0,0,0,0,0,0,4244,5.058199811,1,0,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,1,0,7.766468509,0,Trojan,1
47616,5,5,2.321928095,9318.4,1536,37376,46592,4.691652222,1.577112584,6.320253001,0,1,0,108,5,108,21.6,0,2,0,0,0,0,0,2,0,64,256,0,0,0,526,11.25285171,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.320253001,0,Benign,0
24952,4,4,2,3328,512,6656,13312,4.18396075,0.280401168,6.034388124,0,1,0,71,11,71,6.454545455,0,2,0,0,0,0,0,2,0,64,256,0,0,0,387,13.34883721,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,6.034388124,0,Benign,0
195232,8,8,3,24000,512,145408,192000,1.181439993,0,6.050048014,0,1,0,10,3,10,3.333333333,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1119,5.927613941,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.050048014,0,Trojan,1
2559456,6,6,2.584962501,420949.3333,1536,1460736,2525696,5.305660239,4.393715305,6.144350511,0,1,0,412,17,412,24.23529412,0,4,0,0,0,0,0,2,0,64,256,0,0,0,14587,36.81833139,1,1,0,1,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,6.144350511,0,Benign,0
12683544,11,11,3.459431619,1152000,512,11698688,12672000,3.785509544,0.136463792,6.659184388,0,1,0,175,5,175,35,0,8,2,1,0,0,0,2,0,64,256,0,0,0,64072,20.88993632,1,1,0,1,0,1,1,0,0,0,1,1,4,0,1,1,0,1,0,6.622054761,0,Benign,0
143360,8,8,3,17408,4096,81920,139264,2.279833391,0.015431902,5.988893576,0,1,0,194,31,194,6.258064516,0,5,0,0,0,0,0,2,0,64,256,0,0,0,1000,13.966,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,5.988893576,0,Benign,0
118784,7,7,2.807354922,16384,4096,57344,114688,2.965145235,0.015920183,5.867055928,0,1,0,145,8,145,18.125,0,7,0,0,0,0,0,2,0,64,256,0,0,0,965,13.49948187,1,1,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,1,0,5.867055928,0,Benign,0
179200,4,4,2,44544,512,165888,178176,5.382554222,2.733392716,7.775348638,0,1,1,191,4,191,47.75,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1909,6.552645364,1,0,0,1,0,0,0,0,0,0,0,1,5,0,1,0,0,1,0,7.775348638,0,Trojan,1
434176,6,6,2.584962501,72106.66667,1024,361984,432640,4.51402607,0.26721301,7.987129726,0,1,1,25,2,25,12.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4628,5.031114952,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.467989,0,Trojan,1
208896,5,5,2.321928095,40960,4096,143360,204800,3.467875439,0,6.64390177,0,1,0,114,7,114,16.28571429,0,6,2,0,0,0,8192,2,0,64,256,0,0,0,1019,11.6889107,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,6.64390177,0,Trojan,1
393528,5,5,2.321928095,73625.6,3584,199168,368128,5.177561742,2.908668719,6.629070605,0,1,0,164,10,164,16.4,0,7,0,0,0,0,0,2,0,64,256,0,0,0,2499,11.20568227,1,1,0,1,0,1,1,1,1,0,0,1,8,0,1,1,0,1,0,6.629070605,0,Benign,0
110176,4,4,2,27008,512,102912,108032,4.17665302,1.57710668,7.132149432,0,0,0,9,3,9,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1120,6.127678571,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7.132149432,0,Trojan,1
